country_code,country_name,income_group,region,country_group,bs_bti_q12_1,bs_bti_q15_1,bs_bti_q2_1,bs_bti_q2_3,bs_bti_q3_1,bs_bti_q3_2,bs_bti_q7_2,bs_bti_q8_2,fh_fiw_cl_rating,fh_fiw_pr_rating,ibp_obs_obi,idea_gsod_v_21_05,idea_gsod_v_22_16,oecd_epl_regular,oecd_epl_temporary,oecd_pmr_2018_1_3,oecd_pmr_2018_1_4,oecd_pmr_2018_2_1,oecd_pmr_2018_2_2_1,oecd_pmr_2018_2_2_2,rise_ee_1,rise_ee_2,rise_ee_3,rise_ee_4,rise_ee_4_3,rise_ee_5,rise_ee_6,rise_ee_7,rise_ee_8,rise_ee_9,rise_re_1,rise_re_2,rise_re_3,rise_re_4,rise_re_7,rwb_pfi_index,vdem_core_v2cacamps,vdem_core_v2clacfree,vdem_core_v2clacjstm,vdem_core_v2clacjstw,vdem_core_v2cldiscm,vdem_core_v2cldiscw,vdem_core_v2clrspct,vdem_core_v2cseeorgs,vdem_core_v2csreprss,vdem_core_v2dlengage,vdem_core_v2juaccnt,vdem_core_v2juhcind,vdem_core_v2juncind,vdem_core_v2lgcrrpt,vdem_core_v2lgqugen,vdem_core_v2peapsecon,vdem_core_v2peapsgen,vdem_core_v2peapspol,vdem_core_v2peasjpol,vdem_core_v2peasjsoecon,vdem_core_v2pepwrgen,vdem_core_v2pepwrses,vdem_core_v2pepwrsoc,vdem_core_v2stcritrecadm,vdem_core_v2x_cspart,vdem_core_v2x_execorr,vdem_core_v2x_gender,vdem_core_v2x_pubcorr,vdem_core_v2xcl_prpty,vdem_core_v2xlg_legcon,wb_aspire_adequacy_benefits,wb_aspire_coverage,wb_debt_transp_index,wb_gfdb_oi_01,wb_gtmi_cgsi,wb_gtmi_dcei,wb_gtmi_gtei,wb_gtmi_pfm_mis,wb_gtmi_psdi,wb_lpi_lp_lpi_cust_xq,wb_pefa_pi_2016_05,wb_pefa_pi_2016_07,wb_pefa_pi_2016_08,wb_pefa_pi_2016_10,wb_pefa_pi_2016_11,wb_pefa_pi_2016_12,wb_pefa_pi_2016_13,wb_pefa_pi_2016_14,wb_pefa_pi_2016_15,wb_pefa_pi_2016_16,wb_pefa_pi_2016_17,wb_pefa_pi_2016_18,wb_pefa_pi_2016_19,wb_pefa_pi_2016_20,wb_pefa_pi_2016_21,wb_pefa_pi_2016_22,wb_pefa_pi_2016_23,wb_pefa_pi_2016_24,wb_pefa_pi_2016_25,wb_pefa_pi_2016_26,wb_pefa_pi_2016_27,wb_pefa_pi_2016_28,wb_pefa_pi_2016_29,wb_pefa_pi_2016_30,wb_spi_census_and_survey_index,wb_spi_std_and_methods,wb_wbl_entrepreneurship,wb_wbl_labor,wb_wbl_social,wdi_sepretcaqzs,wdi_seprmenrltczs,wdi_seprmtcaqzs,wdi_sesecenrltczs,wdi_sesectcaqzs,wdi_shstaanvczs,wdi_shstabrtczs,wdi_spregbrthzs,wjp_rol_1,wjp_rol_2,wjp_rol_2_2,wjp_rol_3_1,wjp_rol_3_2,wjp_rol_3_4,wjp_rol_4_3,wjp_rol_4_4,wjp_rol_4_5,wjp_rol_4_6,wjp_rol_4_7,wjp_rol_4_8,wjp_rol_6,wjp_rol_6_2,wjp_rol_6_6,wjp_rol_7_1,wjp_rol_7_5,wjp_rol_7_6,wjp_rol_7_7,wjp_rol_8_1,wjp_rol_8_2,wjp_rol_8_4,wdi_nygdppcapppkd,log_gdp,vars_anticorruption_avg,vars_climate_avg,vars_digital_avg,vars_hrm_avg,vars_leg_avg,vars_mkt_avg,vars_pfm_avg,vars_pol_avg,vars_social_avg,vars_transp_avg
LTU,Lithuania,High income,Europe & Central Asia,0,1,0.8888888888888888,1,1,1,1,1,0.925925925925926,0.8666666666666667,1,NA,1,0.9381443298969073,NA,NA,0.5866666657584848,0.7852857393497248,0.6470588147640224,0.7832014655298974,0.7383034748220021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8414475316298685,0.719203780610053,0.7098643825838686,0.797246376811594,0.7591747506489958,0.7239370995923121,0.7298978231896935,0.6372554422705979,0.7240264737571188,0.8267607794997699,0.6810110382338825,0.7234268385140258,0.8739219712525667,0.8231915220396252,0.6429903730445247,0.01,0.8400972792217661,0.9541026031359415,0.9977859778597785,0.93024,0.915919873484449,0.7802469135802469,0.8299307327743347,0.8865493078106308,0.6874341874341874,0.8394543546694648,0.9752302968270214,0.9603411513859276,0.8734074823053589,0.9643605870020965,0.9723779854620975,NA,NA,NA,0.016229708176664574,0.7551020408163265,0.95,0.84375,1,0.96,0.6296296296296297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9253333750000001,1,1,1,1,0.8178202253935355,NA,0.913068923950195,NA,0.9465285277630997,NA,1,1,0.7521367521367522,0.6875,0.824539602584671,0.8730886373157852,0.7063480472209476,0.7534620154242401,0.7311812528107614,0.755894700051083,0.8855292908122726,0.7619220225416159,0.7695256403180164,0.6723406337840799,0.784037558685446,0.7065549700177848,0.7805907172995781,0.8482420442492014,0.8277317439505862,0.8355873695709124,0.7221891809541666,0.7719256044986729,0.6887417689373095,0.9330230580069925,47169.0084190287,10.761492354624847,0.7771366244389379,NA,0.8968370831632653,0.8119476784156247,0.8200419883605682,0.7323762472489728,NA,0.8191582843149989,0.8021963490097304,NA
LMY,Low & middle income,NA,NA,1,0.375,0.3333333333333333,0.5185185185185186,0.48148148148148145,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.5,0.5,0.49143116143158494,0.33,0.711340206185567,NA,NA,0.4827777521971977,0.4095358046671588,0.5486111044883738,0.4546917355132404,0.58155318759413,0.7611111259460449,0.6666666412353516,0.4166666793823242,0.25,0.5,0.41304347393418095,0.2222222137451172,0.3263888835906983,0.3124999904632568,0.1990327379368499,0.7,0.5833333206176757,0.32456141020122325,0.3666666793823242,0.25,0.5597091292483254,0.4605040813403981,0.5769878658101357,0.5116376811594202,0.5294029238967073,0.6251456027955736,0.6425736709610543,0.4195370625516671,0.6481145143912576,0.5655669786711677,0.5624380099184131,0.46780894617134194,0.5463332355529481,0.5409000153586239,0.3077316486161251,0.25,0.39992780057759536,0.5004186329730553,0.5836023985239853,0.39768000000000003,0.49771569144262867,0.5513986560400063,0.5526613197229311,0.5498034524012989,0.43022113022113023,0.6504721930745017,0.31729785056294774,0.738592750533049,0.3361981799797776,0.7376310272536688,0.5258566978193147,0.5982598827312274,0.45361136294953164,0.5369774919614148,0.40004800629308296,0.4540816326530612,0.31,0.4010416666666667,0.7692307692307693,0.62,0.33333333333333326,0.6666666666666666,0.5,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.5,0.5,0.25,0.5833333333333333,0.5,0.75,0.5,0.6666666666666666,0.08833333333333333,0.5,0.5,0.6666666666666666,0.16666666666666666,0.5,0.4,0.3333333333333333,0.16666666666666666,0.641999875,0.4736842105263158,0.75,0.7142857142857142,0.8272058823529411,0.806556168601598,NA,0.8928874614763387,NA,0.7946941964741606,0.8939393939393938,0.9461028192371476,0.8522848034006376,0.3926282051282051,0.30625,0.385704327478825,0.2913457655430852,0.42694470451303473,0.40056208219901823,0.3433421289981141,0.4936099437758673,0.6793002837236146,0.35066880720170146,0.5234183072422585,0.4090427343122104,0.3855633802816901,0.4002375231489982,0.45727848101265817,0.40002059803606393,0.3798925978462225,0.34026298359472695,0.4055501517619622,0.37625851843311636,0.4114417992239233,0.42950095862522664,NA,NA,0.33354304046156974,0.41669957227719046,0.5181614769692088,0.41569744350975185,0.4228628635578361,0.5085033652677032,0.4512381660523854,0.4912792933496657,0.5716997969992932,0.38405674273734464
LIC,Low income,NA,NA,1,0.27083333333333337,0.2592592592592593,0.3333333333333333,0.31481481481481477,0.2222222222222222,0.2962962962962963,0.3333333333333333,0.3888888888888889,0.25,0.16666666666666666,0.3036128988690484,0.17,0.7336769759450172,NA,NA,NA,NA,NA,NA,NA,0.6666666412353516,0.25,0.125,0.01,0.01,0.15652173497681368,0.01,0.01,0.01,0.01,0.6,0.5833333206176757,0.23684210526315788,0.2,0.01,0.5322190523443313,0.4261205785479021,0.5452533904354033,0.3525507246376811,0.40621669626998225,0.5520529994175888,0.5675847771360876,0.3691650592449711,0.59428967215638,0.42306275893816175,0.48238681810910256,0.43519332827899926,0.39515987092989147,0.4405314083858086,0.2682761732851986,0.25,0.2747378020975832,0.3889290607398387,0.48512453874538747,0.28764,0.3466657880864523,0.541287701203313,0.5332482683193583,0.5092291915911811,0.3196033696033696,0.6487932843651627,0.25946775844421693,0.6545842217484008,0.19352881698685542,0.6179245283018868,0.34870197300103845,NA,NA,0.4395498392282957,0.27796865629441986,0.3035714285714286,0.2,0.21614583333333331,0.6923076923076923,0.29000000000000004,0.22222222222222224,0.6666666666666666,0.3333333333333333,0.01,0.13,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.25,0.25,0.3333333333333333,0.5,0.25,0.16666666666666666,0.3333333333333333,0.01,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.41666666666666663,0.01,0.16666666666666666,0.16666666666666666,0.43341675,0.3618421052631579,0.75,0.6721611721611722,0.6819852941176472,0.47185315938297046,NA,0.7693971252441411,NA,0.5853951040154601,0.9450757575757576,0.7006633499170813,0.6418703506907545,0.34935897435897434,0.24687499999999998,0.2825782255258432,0.14991400528227153,0.3766608210271541,0.38101893908819406,0.32600485500818693,0.45673715670604603,0.698703810929308,0.2345137762568906,0.5099668233451771,0.3762174502232595,0.3133802816901408,0.3453122294911679,0.40189873417721517,0.2921013269370335,0.4074992269925929,0.357269429053002,0.3621806065009589,0.28508119073879457,0.395431555807707,0.4460757839585014,NA,NA,0.26269199564148776,0.19744982096414576,0.320995223433584,0.3164666952388105,0.3560040740881467,0.4191381703070005,0.30916344767005716,0.3908632552444488,0.49490531297625023,0.28224133285333364
LMC,Lower middle income,NA,NA,1,0.375,0.3333333333333333,0.48148148148148145,0.48148148148148145,0.2962962962962963,0.3333333333333333,0.4444444444444444,0.48148148148148145,0.4666666666666666,0.3666666666666667,0.46696421724435133,0.33,0.6941580756013745,NA,NA,NA,NA,NA,NA,NA,0.7333333396911621,0.75,0.4375,0.25,0.5,0.43043477118623763,0.2222222137451172,0.3472222137451172,0.25,0.1860119008338775,0.6,0.5520833396911622,0.3026315789473684,0.4,0.375,0.5048064996278838,0.5262208219962767,0.5518629550321199,0.5245072463768115,0.5299221205082661,0.6175451368666278,0.6397749148526581,0.4195370625516671,0.6129906110512544,0.5338345864661654,0.5668213085906255,0.5005003790750568,0.5463332355529481,0.5616341575794809,0.3315583634175692,0.25,0.4044877640978872,0.5007230933170954,0.5840405904059041,0.44156000000000006,0.5144965735371638,0.5441318956086889,0.5357273058694859,0.5404546231413434,0.4698490698490698,0.6522560335781742,0.3117707267144319,0.7089552238805971,0.3216380182002022,0.7275681341719078,0.50269989615784,0.3993758275014186,0.6763372620126926,0.5363344051446945,0.4353776376088656,0.44897959183673464,0.3,0.421875,0.7692307692307693,0.57,0.33333333333333326,0.6666666666666666,0.5,0.3333333333333333,0.25,0.3333333333333333,0.25,0.5833333333333333,0.5,0.5,0.25,0.5,0.5,0.75,0.5,0.6666666666666666,0.16666666666666666,0.5,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.5,0.4,0.41666666666666663,0.16666666666666666,0.6776665625,0.4605263157894738,0.75,0.6520146520146519,0.7858455882352942,0.8643246409655813,NA,0.8786399443106265,NA,0.8775850664637348,0.7765151515151514,0.9436152570480927,0.8841657810839532,0.35897435897435903,0.26875000000000004,0.33531270360588206,0.24524031362177295,0.39360603053950033,0.32516851459138973,0.29770915171527884,0.4561911016956127,0.6228738808640764,0.23308306342902493,0.4652785702377651,0.37839338616935186,0.3485915492957747,0.34762844087234346,0.4208860759493671,0.323488113778161,0.37619150948849395,0.30588222210139737,0.34575945436008015,0.3839618739448699,0.4086025358284953,0.36506137799129224,NA,NA,0.3162691098409094,0.41946495986500265,0.5158094940252417,0.4357552078542468,0.4052403230111303,0.506552516475721,0.451372098365072,0.4585387748076759,0.5448458262919817,0.34619581519940285
LUX,Luxembourg,High income,Europe & Central Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,0.9484536082474228,NA,NA,0.8148148153670727,0.45058413224476873,0.7941176444292068,0.9124726433461242,0.10758976295035055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8389047382783427,0.8330803379636259,0.851249107780157,0.911159420289855,0.9032654734253315,0.9322947000582411,0.8391825855175478,0.8768255717828604,0.9458211482222564,0.9136105570047568,0.6906095024796034,0.7464746019711902,0.7892343795834557,0.834587620949163,0.9611612515042117,0.01,0.9061787505699954,0.9225148424417721,0.9241697416974171,0.9206399999999999,0.935336496222105,0.7674636661978433,0.8554502369668247,0.7793539565886174,0.8574938574938574,0.9672612801678908,0.9942681678607983,0.9326226012793177,0.9797775530839231,0.959119496855346,0.9030114226375909,NA,NA,NA,0.692658823945026,0.7448979591836735,0.88,0.8333333333333334,0.6923076923076923,0.75,0.7777777777777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8583333750000001,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,0.8376068376068375,0.8708333333333333,0.9416697608922578,0.8887783778303499,0.7779858932014861,0.8527278597582899,0.9333535832395377,0.8030736993196809,0.9652912727810561,0.9173403446580397,0.8986477067722343,0.7799308371094681,0.9389671361502349,0.8903790009075981,0.9071729957805907,0.8054034231240866,0.7043484648577528,0.7214288627028416,0.7895987390280201,0.8923867247042113,0.6850032206187853,0.6589757228518385,128181.703344823,11.761204093664128,0.9392838613379729,NA,0.8373129335034014,NA,NA,NA,NA,NA,NA,NA
MAC,"Macao SAR, China",High income,East Asia & Pacific,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.30154212957513093,0.32142857142857145,0.11,0.31250000000000006,0.46153846153846156,0.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9973550103935208,NA,0.9901936931126291,NA,0.93312353271987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112843.96274393,11.633761282754618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDG,Madagascar,Low income,Sub-Saharan Africa,0,0.5,0.3333333333333333,0.6296296296296297,0.37037037037037035,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.5925925925925926,0.5333333333333333,0.6666666666666666,0.37791880177042403,0.33,0.7835051546391752,NA,NA,NA,NA,NA,NA,NA,0.6,0.08333333015441895,0.01,0.01,0.01,0.10434782331787579,0.01,0.01,0.01,0.01,0.4,0.4166666793823242,0.19736842105263158,0.2,0.01,0.6218060034730835,0.3001288844336245,0.6228408279800142,0.39999999999999997,0.455881951086214,0.6075422248107164,0.6511476380867762,0.37641223477542024,0.9299676773895644,0.786343409544269,0.48376259798432253,0.48855193328279,0.3444998533294221,0.2657349101520504,0.044825511432009635,0.01,0.18802249582003344,0.3003501293956462,0.5033210332103322,0.2624,0.18344754876120192,0.5197687138615409,0.42417061611374407,0.5407622628610494,0.409020709020709,0.715215110178384,0.3664278403275333,0.7543710021321962,0.15571284125379173,0.8857442348008386,0.34080996884735204,NA,NA,0.8360128617363344,0.22011937935896345,0.37244897959183676,0.23,0.18229166666666669,0.6923076923076923,0.34,0.11111111111111112,0.6666666666666666,0.6666666666666666,0.5,0.01,0.01,0.16666666666666666,NA,0.16666666666666666,0.16666666666666666,0.25,0.3333333333333333,0.16666666666666666,0.25,0.16666666666666666,0.3333333333333333,0.01,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.01,0.16666666666666666,0.16666666666666666,0.4585,0.3815789473684211,0.75,0.5604395604395604,0.6727941176470589,NA,NA,NA,NA,NA,0.628787878787879,0.10116086235489212,0.7215727948990435,0.35256410256410264,0.13750000000000004,0.1480975766959275,0.30126592705766464,0.4094089970047607,0.4675702052407194,0.27696927232024166,0.45673715670604603,0.615251695646352,0.2345137762568906,0.48723133913340677,0.46339274513399015,0.26408450704225356,0.19974896780387486,0.40189873417721517,0.2332779560588064,0.4816125163891333,0.3359455398318447,0.2805022012320648,0.3128934743528795,0.4626833371013862,0.39279643157760596,1657.0497062251,7.412794014698487,0.1808430321634419,0.16135726586920315,0.3469639187253849,0.3129227651781329,0.34968700123064206,0.44591727945960186,NA,0.4572076296009615,0.5680616351858883,0.35723278621471377
MWI,Malawi,Low income,Sub-Saharan Africa,0,0.25,0.3333333333333333,0.6666666666666666,0.7407407407407408,0.48148148148148145,0.7777777777777778,0.5925925925925926,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.1467469545799478,0.33,0.8075601374570447,NA,NA,NA,NA,NA,NA,NA,0.8222222137451172,0.75,0.5416666793823243,0.25,0.5,0.469565204930441,0.01,0.0694444465637207,0.01,0.2752976166401185,0.8,0.875,0.881578947368421,0.7,1,0.6368767055321259,0.61068308749821,0.6898501070663812,0.6521739130434783,0.6464544336658014,0.7337798485730925,0.7474900044424699,0.6066685037200331,0.6861628443897184,0.7397882461255179,0.7210366341385379,0.4921910538286581,0.691375770020534,0.6708032560282597,0.352647412755716,0.01,0.27124183006535946,0.36763586542852794,0.5628228782287823,0.35264,0.48326304691618344,0.5628066885450852,0.4685745534086766,0.5607246624508632,0.5512109512109512,0.8721930745015739,0.40245649948822926,0.820682302771855,0.30859453993933256,0.78301886792452835,0.9138110072689513,NA,NA,0.6996784565916399,0.1928410857407154,0.3469387755102041,0.04,0.4010416666666667,0.7692307692307693,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8166665,0.3815789473684211,0.75,0.9963369963369962,0.8088235294117648,NA,NA,0.9476740214495529,NA,NA,0.9280303030303029,0.9402985074626866,NA,0.5160256410256411,0.325,0.4673443604527612,0.08950883940885548,0.42873339512005965,0.47544962906977595,0.3380720598502749,0.5817776087816532,0.7971329497784474,0.5486627980840781,0.6957339673163729,0.42446053083242236,0.3838028169014085,0.23788513899891403,0.591772151898734,0.3700088744809583,0.44583007232780286,0.5512942816329153,0.4074361408319758,0.3418513713016002,0.528654406986681,0.5404963906539583,1635.85689673716,7.39992204190479,0.3253167182364384,0.5127984442893839,0.46924517790905834,0.4654231670361002,0.5202080185165983,NA,NA,0.5667439670285888,0.7048374258154595,0.23608776363572778
MYS,Malaysia,Upper middle income,East Asia & Pacific,0,0.5,0.5185185185185186,0.5925925925925926,0.37037037037037035,0.37037037037037035,0.4444444444444444,0.6666666666666666,0.6666666666666666,0.5,0.5,0.5421494376145287,0.67,0.5463917525773196,NA,NA,NA,NA,NA,NA,NA,0.8888888549804688,0.9166666412353516,0.7916666412353516,1,1,0.8260869080628261,0.2222222137451172,0.7222222137451172,0.8333333587646484,0.4092262116368534,0.7,0.6249999809265137,0.47807018882349916,0.6333333206176758,0.01,0.5691825849665094,0.26779321208649576,0.4766024268379729,0.6153623188405796,0.5940702281732477,0.6045428072218987,0.6450466459351399,0.39652796913750343,0.6205017700477145,0.6932637716740832,0.4854903215485522,0.4965579984836997,0.6195365209738927,0.5951466748579327,0.4216305655836342,0.01,0.5431676546587627,0.6357131983559142,0.44741697416974174,0.58992,0.5162976629766297,0.5733083294264729,0.6760481224936201,0.4894547940522988,0.6643383643383644,0.7737670514165792,0.528761514841351,0.8211087420042644,0.714459049544995,0.7379454926624738,0.4481827622014538,NA,NA,NA,0.5695888602171195,0.846938775510204,0.67,0.78125,1,0.9,0.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6909998749999999,0.5657894736842105,0.75,0.4835164835164835,0.4227941176470588,0.33340639311457754,NA,0.9307670749797109,NA,0.8779154665582622,NA,NA,NA,0.5096153846153846,0.521875,0.7359273452478534,0.28998047601859933,0.3508407027507446,0.3144789732827508,0.5334439003058605,0.4680838198830525,0.4742941086174807,0.3973551715205443,0.411490863580661,0.5174748996745194,0.5211267605633804,0.591018450997571,0.4430379746835443,0.5455653583384507,0.7153126115355642,0.5761925827801477,0.5051778759575457,0.7082671798985504,0.6739633233373289,0.48808039259500946,34071.9449554711,10.436229596066147,0.5555489161935102,0.659794783360839,0.7569956248388829,0.5371205029942032,0.5858874547325678,0.6519990744627178,NA,0.49906810977564575,0.5112861902096321,0.4334899179333247
MDV,Maldives,Upper middle income,South Asia,0,NA,NA,NA,NA,NA,NA,NA,NA,0.3333333333333333,0.5,NA,0.33,0.7353951890034365,NA,NA,NA,NA,NA,NA,NA,0.1111111068725586,0.01,0.01,0.125,0.01,0.19999998805833932,0.01,0.01,0.01,0.17857143161248193,0.6,0.3333333206176758,0.27631578947368424,0.1833333396911621,0.01,0.6176507070205904,0.40246312473149076,0.6259528907922912,0.6243768115942028,0.4794370815685203,0.7600465928945835,0.7221383088997482,0.4406172499311105,0.5424965368631676,0.6650912996777658,0.6771396576547754,0.4440333586050038,0.7003226752713406,0.6335432345261864,0.3469013237063779,0.01,0.6906824745402037,0.5468868929821891,0.6974630996309963,0.57244,0.6307327358987875,0.5205188310673543,0.5170251549398469,0.50176038284054,0.7148122148122148,0.6071353620146904,0.7232343909928352,0.5865671641791045,0.6790697674418604,0.7884696016771489,0.6953271028037383,NA,NA,0.7144694533762057,0.01,0.4795918367346939,0.03,0.24479166666666669,1,0.74,NA,0.6666666666666666,0.5,0.16666666666666666,0.25,0.3333333333333333,0.5,0.6666666666666666,NA,0.16666666666666666,0.01,1,0.5,0.75,0.5,0.5,NA,0.5,0.16666666666666666,0.5,0.3333333333333333,0.3333333333333333,NA,0.5,0.16666666666666666,0.42466675,0.4078947368421053,1,0.6703296703296703,0.6139705882352942,0.49510736047061604,NA,0.5371627492709655,NA,0.9837720809090079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23351.0538990332,10.058397396940732,NA,NA,0.45938899804869315,NA,NA,NA,NA,NA,NA,NA
MLI,Mali,Low income,Sub-Saharan Africa,0,0.25,0.3333333333333333,0.2962962962962963,0.5185185185185186,0.18518518518518517,0.2962962962962963,0.3333333333333333,0.40740740740740744,0.3333333333333333,0.20000000000000004,0.10327376217395434,0.33,0.8041237113402062,NA,NA,NA,NA,NA,NA,NA,0.6666666412353516,0.3333333206176758,0.125,0.01,0.01,0.469565204930441,0.2222222137451172,0.01,0.01,0.01,0.6,0.875,0.6885964644582648,0.35,0.01,0.5609960307615975,0.42150937992266935,0.7211991434689508,0.5064347826086956,0.5319305916108759,0.7050087361677343,0.6679697912039093,0.3695783962524112,0.6185931968600893,0.5018873714899494,0.7535434330507119,0.34535253980288094,0.56186564975066,0.6551988941790815,0.2530084235860409,0.75,0.28454172366621067,0.31313746384533414,0.5454335793357933,0.3746400000000001,0.3251186083289404,0.5937490232848883,0.6633977397010572,0.6216373269526577,0.47223587223587227,0.8002098635886673,0.2575230296827021,0.7562899786780384,0.17391304347826092,0.729979035639413,0.1019730010384216,NA,NA,0.6643086816720256,0.33124620489564977,0.4387755102040816,0.03,0.28125000000000006,0.9230769230769231,0.62,0.40740740740740744,0.6666666666666666,0.6666666666666666,0.01,0.25,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,NA,NA,0.25,0.16666666666666666,NA,0.5833333333333334,0.16666666666666666,0.5,1,0.16666666666666666,0.25,0.01,0.16666666666666666,0.01,0.5918332500000001,0.3815789473684211,0.75,0.5384615384615384,0.5183823529411765,0.11334792353217799,NA,0.374148865153538,NA,0.3654623750529522,NA,NA,NA,0.34935897435897434,0.2,0.08923583136587292,0.19383406784869903,0.43600635402970683,0.46393501566639034,0.28861557727140585,0.5229044069031624,0.7710766613648314,0.2873245484499546,0.5625449303649184,0.5286804735114539,0.4084507042253521,0.3630515757057493,0.5854430379746836,0.24004566218835843,0.5756384307169746,0.357269429053002,0.184110503021567,0.18355595073374933,0.26054763316512175,0.35855629966446423,2910.81542295398,7.97618853498644,0.24949921449055065,0.29002399031167814,0.4626875415145006,0.37498124203011146,0.37353512408257,0.4934027809168593,NA,0.4517887525495519,0.5790626061493859,0.2454098399437501
MLT,Malta,High income,"Middle East, North Africa, Afghanistan & Pakistan",0,NA,NA,NA,NA,NA,NA,NA,NA,0.9666666666666667,0.8333333333333334,NA,0.67,0.9690721649484536,NA,NA,0.9377777870478307,0.6274076157739179,0.7999999970197678,0.6069226225448591,0.285018482547351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6277908707516745,0.4084490906487183,0.6738044254104211,0.709855072463768,0.7370405793141139,0.7748980780430984,0.8015696727380424,0.6319647285753651,0.9082653532399569,0.797913150222495,0.593025115981443,0.6283244882486733,0.7826342035787622,0.7614805713408079,0.575661853188929,0.6,0.9259765921872625,0.8881108235652306,0.8190498154981549,0.54144,0.875065893516078,0.7773402094077199,0.7849070360918703,0.762091950094001,0.627062127062127,0.8379853095487932,0.6601842374616173,0.9226012793176972,0.8220424671385237,0.9381551362683439,0.6826583592938733,NA,NA,NA,0.1300168421271675,0.7500000000000001,0.71,0.8333333333333334,0.46153846153846156,0.86,0.7037037037037036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.883666625,0.7763157894736842,1,0.9047619047619049,1,0.9033332594814679,NA,0.8190302276611331,NA,0.6561914362650447,NA,0.9975124378109452,1,0.6068376068376068,0.65,0.847954424976122,0.7234533197470534,0.45788081701380223,0.7016657005114508,0.7439060826742795,0.653575502585147,0.7900428921425683,0.8361140833125715,0.7081773856732791,0.7701729692620097,0.5586854460093897,0.6627243419913647,0.5232067510548523,0.7586559877720817,0.2625010436746891,0.5495886942509873,0.573981515119554,0.7120589757842866,0.5349789060133858,0.5573639649125623,60473.2580715114,11.009956530954435,0.6741225799560869,NA,0.8206631495614035,NA,NA,NA,NA,NA,NA,NA
